gf-id	num-gen	num-spe	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
ORTHOSTM004219	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004223	17	14	1	1	1	2	2	2	1	1	1	1
ORTHOSTM004224	17	14	1	1	1	2	1	2	1	1	2	1
ORTHOSTM004225	17	14	1	2	1	2	1	2	1	1	1	1
ORTHOSTM004229	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004231	17	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004232	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004233	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004234	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004236	17	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004237	17	14	1	1	1	1	1	2	1	2	1	2
ORTHOSTM004238	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004239	17	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004240	17	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004241	17	14	1	1	1	1	1	2	1	3	1	1
ORTHOSTM004244	17	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004245	17	14	1	1	1	1	1	2	1	3	1	1
ORTHOSTM004246	17	14	1	1	1	1	1	2	2	1	1	2
ORTHOSTM004248	17	14	1	1	1	1	1	3	1	1	2	1
ORTHOSTM004249	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004252	17	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM004253	17	14	1	2	1	2	1	2	1	1	1	1
ORTHOSTM004257	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004258	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004264	17	14	1	1	2	1	1	2	1	2	1	1
ORTHOSTM004268	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004269	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004270	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004271	17	14	1	1	1	2	2	2	1	1	1	1
ORTHOSTM004272	17	14	1	1	2	1	1	2	1	1	1	2
ORTHOSTM004274	17	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004275	17	14	1	3	1	1	1	2	1	1	1	1
ORTHOSTM004277	17	14	2	1	1	2	1	2	1	1	1	1
ORTHOSTM004279	17	14	2	1	1	2	1	2	1	1	1	1
ORTHOSTM004281	17	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004282	17	14	1	1	1	1	1	3	1	2	1	1
ORTHOSTM004283	17	14	1	1	1	3	1	2	1	1	1	1
ORTHOSTM004284	17	14	1	1	1	1	1	2	1	2	2	1
ORTHOSTM004285	17	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004287	17	14	1	2	1	1	1	2	1	2	1	1
ORTHOSTM004289	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004291	17	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004297	17	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM004298	17	14	1	1	1	1	2	1	1	3	1	1
ORTHOSTM004301	17	14	1	1	1	2	2	1	1	2	1	1
ORTHOSTM004302	17	14	1	1	1	1	2	1	1	3	1	1
ORTHOSTM004303	17	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM004306	17	14	1	1	1	1	2	1	1	2	1	2
ORTHOSTM004309	17	14	1	1	1	1	2	1	1	3	1	1
ORTHOSTM004310	17	14	1	1	1	2	2	1	1	1	2	1
ORTHOSTM004318	17	14	1	2	1	2	1	2	1	1	1	1
ORTHOSTM004319	17	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM004320	17	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM004321	17	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM004322	17	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004324	17	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM004325	17	14	1	1	1	1	2	1	1	3	1	1
ORTHOSTM004326	17	14	2	1	1	2	1	1	1	2	1	1
ORTHOSTM004330	17	14	1	1	1	2	1	1	1	3	1	1
ORTHOSTM004331	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004332	17	14	1	1	1	2	1	1	1	3	1	1
ORTHOSTM004334	17	14	1	1	2	1	1	1	1	2	1	1
ORTHOSTM004336	17	14	1	1	1	1	2	1	2	2	1	1
ORTHOSTM004338	17	14	1	1	1	2	1	1	1	2	1	2
ORTHOSTM004342	17	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM004344	17	14	1	2	1	1	1	1	1	3	1	1
ORTHOSTM004345	17	14	1	1	1	2	1	1	1	2	2	1
ORTHOSTM004347	17	14	1	1	1	1	1	2	1	3	1	1
ORTHOSTM004348	17	14	1	1	1	1	1	2	1	3	1	1
ORTHOSTM004349	17	14	1	1	1	1	2	1	1	3	1	1
ORTHOSTM004350	17	14	1	2	1	2	1	1	1	2	1	1
ORTHOSTM004351	17	14	1	1	1	1	1	1	1	2	2	1
ORTHOSTM004352	17	14	1	2	1	1	1	1	1	3	1	1
ORTHOSTM004353	17	14	1	1	1	1	1	1	1	4	1	1
ORTHOSTM004354	17	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM004355	17	14	1	1	1	2	1	1	2	2	1	1
ORTHOSTM004356	17	14	1	1	1	1	1	2	1	3	1	1
ORTHOSTM004357	17	14	1	2	1	2	1	1	1	2	1	1
ORTHOSTM004358	17	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM004359	17	14	2	1	1	1	1	1	1	2	1	1
ORTHOSTM004360	17	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM004362	17	14	1	1	1	3	1	1	1	2	1	1
ORTHOSTM004363	17	14	2	1	1	2	1	1	1	2	1	1
ORTHOSTM004364	17	14	1	1	1	2	1	1	1	3	1	1
ORTHOSTM004367	17	14	1	1	1	1	1	2	1	2	2	1
ORTHOSTM004369	17	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM004370	17	14	1	1	1	2	1	2	1	2	1	1
ORTHOSTM004371	17	14	1	2	1	2	1	1	1	2	1	1
ORTHOSTM004372	17	14	1	1	1	1	1	1	1	3	1	2
ORTHOSTM004374	17	14	1	1	1	1	1	2	2	2	1	1
ORTHOSTM004375	17	14	1	1	1	2	1	1	1	2	1	2
ORTHOSTM004377	17	14	1	1	1	3	1	2	1	1	1	1
ORTHOSTM004378	17	14	1	2	1	2	1	1	1	1	1	2
ORTHOSTM004379	17	14	1	1	1	3	1	1	1	1	2	1
ORTHOSTM004380	17	14	1	1	1	2	1	3	1	1	1	1
ORTHOSTM004382	17	14	1	1	2	2	1	2	1	1	1	1
ORTHOSTM004383	17	14	1	1	2	2	1	1	1	1	2	1
ORTHOSTM004384	17	14	1	2	1	3	1	1	1	1	1	1
ORTHOSTM004385	17	14	1	1	1	2	2	1	1	1	1	1
ORTHOSTM004388	17	14	1	1	1	2	1	1	1	1	1	3
ORTHOSTM004390	17	14	1	2	1	2	1	2	1	1	1	1
ORTHOSTM004391	17	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004399	17	14	1	1	1	1	1	1	1	1	1	2
ORTHOSTM004400	17	14	1	2	1	1	1	1	1	1	1	2
ORTHOSTM004401	17	14	1	1	1	2	1	2	1	1	2	1
ORTHOSTM004402	17	14	1	1	1	1	1	1	2	1	1	1
ORTHOSTM004406	17	14	1	1	2	1	1	1	1	1	2	2
ORTHOSTM004407	17	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM004408	17	14	2	1	1	2	2	1	1	1	1	1
ORTHOSTM004409	17	14	1	2	2	1	1	1	1	2	1	1
ORTHOSTM004429	16	14	2	2	1	1	1	1	1	1	1	1
ORTHOSTM004430	16	14	2	1	1	1	1	1	1	2	1	1
ORTHOSTM004462	16	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM004464	16	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM004466	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004469	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM004471	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM004481	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM004483	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004500	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004505	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004507	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004508	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004509	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004513	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004516	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004518	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004519	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004523	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004524	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004525	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004532	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004539	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004540	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004542	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004544	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004548	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004552	16	14	1	2	1	1	2	1	1	1	1	1
ORTHOSTM004554	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004556	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004558	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004562	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004563	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004568	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004570	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004572	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004577	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004578	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004580	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004587	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004591	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004592	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004594	16	14	1	2	1	1	1	1	2	1	1	1
ORTHOSTM004599	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004604	16	14	1	2	1	1	1	1	1	1	2	1
ORTHOSTM004612	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004615	16	14	1	2	1	1	2	1	1	1	1	1
ORTHOSTM004616	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004617	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004618	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004621	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004622	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004623	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004624	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004625	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004627	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM004629	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004630	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004631	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004637	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004638	16	14	1	2	1	1	1	1	2	1	1	1
ORTHOSTM004640	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004643	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004655	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004667	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004669	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004672	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM004673	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004674	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004676	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004677	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM004682	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004693	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004697	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM004698	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004705	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004715	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM004716	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004717	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004718	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM004723	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004725	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004741	16	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM004748	16	14	1	1	1	1	1	1	2	1	1	1
ORTHOSTM004766	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM004768	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004771	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004772	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004774	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004776	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004777	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004779	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004783	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004785	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004788	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004789	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004790	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004791	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004793	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004794	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004795	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004796	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM004801	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004804	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004805	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004807	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004811	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004814	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004815	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004817	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004819	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004822	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004823	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004827	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004828	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004829	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004831	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004832	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004833	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004835	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004838	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004840	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004843	16	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM004847	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004849	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004851	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004854	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004856	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004859	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004867	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004868	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004872	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004873	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004874	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004877	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004879	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004881	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004883	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004884	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004889	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004891	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004894	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004895	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004897	16	14	2	1	1	1	1	2	1	1	1	1
ORTHOSTM004898	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004901	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004903	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004909	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004911	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004914	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004921	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004922	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM004924	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004926	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004929	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004931	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004933	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004934	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004939	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004940	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004944	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004946	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004948	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004949	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004950	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004951	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004953	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004954	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004956	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004959	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM004961	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004965	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004967	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004968	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004971	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004972	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004973	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004975	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM004978	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004981	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM004982	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM004990	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM004993	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005000	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005004	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005005	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005006	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005007	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005008	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005009	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005010	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005013	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005014	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005016	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005017	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005019	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005021	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005022	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005026	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005029	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005030	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005031	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005033	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005037	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005042	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005043	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005044	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005050	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005052	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005053	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005056	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005057	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005058	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005061	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005062	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005065	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005072	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005074	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005076	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005077	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005085	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005086	16	14	2	1	1	1	1	2	1	1	1	1
ORTHOSTM005090	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005091	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005095	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005096	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005097	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005098	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005099	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005100	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005101	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005103	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005104	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005105	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005106	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005107	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005109	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005110	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005113	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005115	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005117	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005118	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005120	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005121	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005124	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005125	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005126	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005127	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005128	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005129	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005132	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005133	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005137	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005139	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005141	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005146	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005147	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005148	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005150	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005156	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005159	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005161	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005163	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005166	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005168	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005170	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005172	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005173	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005174	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005176	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005177	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005178	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005180	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005183	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005184	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005185	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005188	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005189	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005190	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005191	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005193	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005194	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005195	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005197	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005199	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM005200	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005204	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005205	16	14	1	1	1	1	1	2	1	2	1	1
